,Timestamp,Rainfall (mm),station_number,station_name,station_no,latitude,longitude
41,2013-07-01,55.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
42,2013-08-01,87.4,115301,Affric Lodge,115301,57.26272622,-5.005979754
43,2013-09-01,124.8,115301,Affric Lodge,115301,57.26272622,-5.005979754
44,2013-10-01,208.8,115301,Affric Lodge,115301,57.26272622,-5.005979754
45,2013-11-01,169.8,115301,Affric Lodge,115301,57.26272622,-5.005979754
46,2013-12-01,367.4,115301,Affric Lodge,115301,57.26272622,-5.005979754
47,2014-01-01,231.6,115301,Affric Lodge,115301,57.26272622,-5.005979754
48,2014-02-01,270.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
49,2014-03-01,185.6,115301,Affric Lodge,115301,57.26272622,-5.005979754
50,2014-04-01,107.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
51,2014-05-01,78.6,115301,Affric Lodge,115301,57.26272622,-5.005979754
52,2014-06-01,39.4,115301,Affric Lodge,115301,57.26272622,-5.005979754
53,2014-07-01,67.8,115301,Affric Lodge,115301,57.26272622,-5.005979754
54,2014-08-01,205.6,115301,Affric Lodge,115301,57.26272622,-5.005979754
55,2014-09-01,34.2,115301,Affric Lodge,115301,57.26272622,-5.005979754
56,2014-10-01,330.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
57,2014-11-01,103.6,115301,Affric Lodge,115301,57.26272622,-5.005979754
58,2014-12-01,300.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
59,2015-01-01,365.6,115301,Affric Lodge,115301,57.26272622,-5.005979754
60,2015-02-01,182.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
61,2015-03-01,317.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
62,2015-04-01,82.4,115301,Affric Lodge,115301,57.26272622,-5.005979754
63,2015-05-01,166.8,115301,Affric Lodge,115301,57.26272622,-5.005979754
64,2015-06-01,90.2,115301,Affric Lodge,115301,57.26272622,-5.005979754
65,2015-07-01,140.2,115301,Affric Lodge,115301,57.26272622,-5.005979754
66,2015-08-01,88.4,115301,Affric Lodge,115301,57.26272622,-5.005979754
67,2015-09-01,49.2,115301,Affric Lodge,115301,57.26272622,-5.005979754
68,2015-10-01,83.2,115301,Affric Lodge,115301,57.26272622,-5.005979754
69,2015-11-01,267.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
70,2015-12-01,522.2,115301,Affric Lodge,115301,57.26272622,-5.005979754
71,2016-01-01,238.2,115301,Affric Lodge,115301,57.26272622,-5.005979754
72,2016-02-01,201.4,115301,Affric Lodge,115301,57.26272622,-5.005979754
73,2016-03-01,110.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
74,2016-04-01,73.6,115301,Affric Lodge,115301,57.26272622,-5.005979754
75,2016-05-01,85.8,115301,Affric Lodge,115301,57.26272622,-5.005979754
76,2016-06-01,156.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
77,2016-07-01,104.6,115301,Affric Lodge,115301,57.26272622,-5.005979754
78,2016-08-01,114.8,115301,Affric Lodge,115301,57.26272622,-5.005979754
79,2016-09-01,155.4,115301,Affric Lodge,115301,57.26272622,-5.005979754
80,2016-10-01,42.2,115301,Affric Lodge,115301,57.26272622,-5.005979754
81,2016-11-01,92.8,115301,Affric Lodge,115301,57.26272622,-5.005979754
82,2016-12-01,228.6,115301,Affric Lodge,115301,57.26272622,-5.005979754
83,2017-01-01,116.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
84,2017-02-01,157.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
85,2017-03-01,158.4,115301,Affric Lodge,115301,57.26272622,-5.005979754
86,2017-04-01,78.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
87,2017-05-01,31.8,115301,Affric Lodge,115301,57.26272622,-5.005979754
88,2017-06-01,136.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
89,2017-07-01,84.4,115301,Affric Lodge,115301,57.26272622,-5.005979754
90,2017-08-01,139.6,115301,Affric Lodge,115301,57.26272622,-5.005979754
91,2017-09-01,121.4,115301,Affric Lodge,115301,57.26272622,-5.005979754
92,2017-10-01,285.8,115301,Affric Lodge,115301,57.26272622,-5.005979754
93,2017-11-01,235.8,115301,Affric Lodge,115301,57.26272622,-5.005979754
94,2017-12-01,182.4,115301,Affric Lodge,115301,57.26272622,-5.005979754
95,2018-01-01,203.8,115301,Affric Lodge,115301,57.26272622,-5.005979754
96,2018-02-01,107.6,115301,Affric Lodge,115301,57.26272622,-5.005979754
97,2018-03-01,94.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
98,2018-04-01,92.4,115301,Affric Lodge,115301,57.26272622,-5.005979754
99,2018-05-01,32.8,115301,Affric Lodge,115301,57.26272622,-5.005979754
100,2018-06-01,100.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
101,2018-07-01,73.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
102,2018-08-01,71.8,115301,Affric Lodge,115301,57.26272622,-5.005979754
103,2018-09-01,236.2,115301,Affric Lodge,115301,57.26272622,-5.005979754
104,2018-10-01,224.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
105,2018-11-01,138.2,115301,Affric Lodge,115301,57.26272622,-5.005979754
106,2018-12-01,158.6,115301,Affric Lodge,115301,57.26272622,-5.005979754
107,2019-01-01,200.8,115301,Affric Lodge,115301,57.26272622,-5.005979754
108,2019-02-01,179.8,115301,Affric Lodge,115301,57.26272622,-5.005979754
109,2019-03-01,262.2,115301,Affric Lodge,115301,57.26272622,-5.005979754
110,2019-04-01,50.4,115301,Affric Lodge,115301,57.26272622,-5.005979754
111,2019-05-01,111.2,115301,Affric Lodge,115301,57.26272622,-5.005979754
112,2019-06-01,71.4,115301,Affric Lodge,115301,57.26272622,-5.005979754
113,2019-07-01,9.4,115301,Affric Lodge,115301,57.26272622,-5.005979754
114,2019-08-01,190.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
115,2019-09-01,112.2,115301,Affric Lodge,115301,57.26272622,-5.005979754
116,2019-10-01,194.2,115301,Affric Lodge,115301,57.26272622,-5.005979754
117,2019-11-01,80.6,115301,Affric Lodge,115301,57.26272622,-5.005979754
118,2019-12-01,224.6,115301,Affric Lodge,115301,57.26272622,-5.005979754
119,2020-01-01,403.4,115301,Affric Lodge,115301,57.26272622,-5.005979754
120,2020-02-01,383.2,115301,Affric Lodge,115301,57.26272622,-5.005979754
121,2020-03-01,192.2,115301,Affric Lodge,115301,57.26272622,-5.005979754
122,2020-04-01,50.6,115301,Affric Lodge,115301,57.26272622,-5.005979754
123,2020-05-01,123.2,115301,Affric Lodge,115301,57.26272622,-5.005979754
124,2020-06-01,128.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
125,2020-07-01,84.2,115301,Affric Lodge,115301,57.26272622,-5.005979754
126,2020-08-01,63.8,115301,Affric Lodge,115301,57.26272622,-5.005979754
127,2020-09-01,153.8,115301,Affric Lodge,115301,57.26272622,-5.005979754
128,2020-10-01,130.4,115301,Affric Lodge,115301,57.26272622,-5.005979754
129,2020-11-01,185.4,115301,Affric Lodge,115301,57.26272622,-5.005979754
130,2020-12-01,12.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
131,2021-01-01,26.8,115301,Affric Lodge,115301,57.26272622,-5.005979754
132,2021-02-01,15.8,115301,Affric Lodge,115301,57.26272622,-5.005979754
133,2021-03-01,189.4,115301,Affric Lodge,115301,57.26272622,-5.005979754
134,2021-04-01,55.6,115301,Affric Lodge,115301,57.26272622,-5.005979754
135,2021-05-01,76.8,115301,Affric Lodge,115301,57.26272622,-5.005979754
136,2021-06-01,15.2,115301,Affric Lodge,115301,57.26272622,-5.005979754
137,2021-07-01,81.2,115301,Affric Lodge,115301,57.26272622,-5.005979754
138,2021-08-01,60.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
139,2021-09-01,70.8,115301,Affric Lodge,115301,57.26272622,-5.005979754
140,2021-10-01,200.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
141,2021-11-01,0.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
142,2021-12-01,0.0,115301,Affric Lodge,115301,57.26272622,-5.005979754
143,2022-01-01,127.2,115301,Affric Lodge,115301,57.26272622,-5.005979754
144,2022-02-01,90.2,115301,Affric Lodge,115301,57.26272622,-5.005979754
0,2010-02-01,85.2,234170,Alford,234170,57.24230294,-2.717123004
1,2010-03-01,46.0,234170,Alford,234170,57.24230294,-2.717123004
2,2010-04-01,30.2,234170,Alford,234170,57.24230294,-2.717123004
3,2010-05-01,80.2,234170,Alford,234170,57.24230294,-2.717123004
4,2010-06-01,41.2,234170,Alford,234170,57.24230294,-2.717123004
5,2010-07-01,95.0,234170,Alford,234170,57.24230294,-2.717123004
6,2010-08-01,72.6,234170,Alford,234170,57.24230294,-2.717123004
7,2010-09-01,94.8,234170,Alford,234170,57.24230294,-2.717123004
8,2010-10-01,69.6,234170,Alford,234170,57.24230294,-2.717123004
9,2010-11-01,103.6,234170,Alford,234170,57.24230294,-2.717123004
10,2010-12-01,68.0,234170,Alford,234170,57.24230294,-2.717123004
11,2011-01-01,32.0,234170,Alford,234170,57.24230294,-2.717123004
12,2011-02-01,60.2,234170,Alford,234170,57.24230294,-2.717123004
13,2011-03-01,60.4,234170,Alford,234170,57.24230294,-2.717123004
14,2011-04-01,13.2,234170,Alford,234170,57.24230294,-2.717123004
15,2011-05-01,60.2,234170,Alford,234170,57.24230294,-2.717123004
16,2011-06-01,88.4,234170,Alford,234170,57.24230294,-2.717123004
17,2011-07-01,78.2,234170,Alford,234170,57.24230294,-2.717123004
18,2011-08-01,119.4,234170,Alford,234170,57.24230294,-2.717123004
19,2011-09-01,54.6,234170,Alford,234170,57.24230294,-2.717123004
20,2011-10-01,42.6,234170,Alford,234170,57.24230294,-2.717123004
21,2011-11-01,28.2,234170,Alford,234170,57.24230294,-2.717123004
22,2011-12-01,57.4,234170,Alford,234170,57.24230294,-2.717123004
23,2012-01-01,58.4,234170,Alford,234170,57.24230294,-2.717123004
24,2012-02-01,22.6,234170,Alford,234170,57.24230294,-2.717123004
25,2012-03-01,8.4,234170,Alford,234170,57.24230294,-2.717123004
26,2012-04-01,132.2,234170,Alford,234170,57.24230294,-2.717123004
27,2012-05-01,38.2,234170,Alford,234170,57.24230294,-2.717123004
28,2012-06-01,117.8,234170,Alford,234170,57.24230294,-2.717123004
29,2012-07-01,87.8,234170,Alford,234170,57.24230294,-2.717123004
30,2012-08-01,45.8,234170,Alford,234170,57.24230294,-2.717123004
31,2012-09-01,43.8,234170,Alford,234170,57.24230294,-2.717123004
32,2012-10-01,85.2,234170,Alford,234170,57.24230294,-2.717123004
33,2012-11-01,50.0,234170,Alford,234170,57.24230294,-2.717123004
34,2012-12-01,152.6,234170,Alford,234170,57.24230294,-2.717123004
35,2013-01-01,67.6,234170,Alford,234170,57.24230294,-2.717123004
36,2013-02-01,49.0,234170,Alford,234170,57.24230294,-2.717123004
37,2013-03-01,54.4,234170,Alford,234170,57.24230294,-2.717123004
38,2013-04-01,27.0,234170,Alford,234170,57.24230294,-2.717123004
39,2013-05-01,50.8,234170,Alford,234170,57.24230294,-2.717123004
40,2013-06-01,18.0,234170,Alford,234170,57.24230294,-2.717123004
41,2013-07-01,55.8,234170,Alford,234170,57.24230294,-2.717123004
42,2013-08-01,38.4,234170,Alford,234170,57.24230294,-2.717123004
43,2013-09-01,23.6,234170,Alford,234170,57.24230294,-2.717123004
44,2013-10-01,62.8,234170,Alford,234170,57.24230294,-2.717123004
45,2013-11-01,79.0,234170,Alford,234170,57.24230294,-2.717123004
46,2013-12-01,62.8,234170,Alford,234170,57.24230294,-2.717123004
47,2014-01-01,139.4,234170,Alford,234170,57.24230294,-2.717123004
48,2014-02-01,85.4,234170,Alford,234170,57.24230294,-2.717123004
49,2014-03-01,24.4,234170,Alford,234170,57.24230294,-2.717123004
50,2014-04-01,46.4,234170,Alford,234170,57.24230294,-2.717123004
51,2014-05-01,51.2,234170,Alford,234170,57.24230294,-2.717123004
52,2014-06-01,42.2,234170,Alford,234170,57.24230294,-2.717123004
53,2014-07-01,69.0,234170,Alford,234170,57.24230294,-2.717123004
54,2014-08-01,104.6,234170,Alford,234170,57.24230294,-2.717123004
55,2014-09-01,10.2,234170,Alford,234170,57.24230294,-2.717123004
56,2014-10-01,105.6,234170,Alford,234170,57.24230294,-2.717123004
57,2014-11-01,111.8,234170,Alford,234170,57.24230294,-2.717123004
58,2014-12-01,43.4,234170,Alford,234170,57.24230294,-2.717123004
59,2015-01-01,61.0,234170,Alford,234170,57.24230294,-2.717123004
60,2015-02-01,17.2,234170,Alford,234170,57.24230294,-2.717123004
61,2015-03-01,32.0,234170,Alford,234170,57.24230294,-2.717123004
62,2015-04-01,30.6,234170,Alford,234170,57.24230294,-2.717123004
63,2015-05-01,55.2,234170,Alford,234170,57.24230294,-2.717123004
64,2015-06-01,33.2,234170,Alford,234170,57.24230294,-2.717123004
65,2015-07-01,60.6,234170,Alford,234170,57.24230294,-2.717123004
66,2015-08-01,29.4,234170,Alford,234170,57.24230294,-2.717123004
67,2015-09-01,34.2,234170,Alford,234170,57.24230294,-2.717123004
68,2015-10-01,50.8,234170,Alford,234170,57.24230294,-2.717123004
69,2015-11-01,47.4,234170,Alford,234170,57.24230294,-2.717123004
70,2015-12-01,81.2,234170,Alford,234170,57.24230294,-2.717123004
71,2016-01-01,185.6,234170,Alford,234170,57.24230294,-2.717123004
72,2016-02-01,33.8,234170,Alford,234170,57.24230294,-2.717123004
73,2016-03-01,55.6,234170,Alford,234170,57.24230294,-2.717123004
74,2016-04-01,83.4,234170,Alford,234170,57.24230294,-2.717123004
75,2016-05-01,4.2,234170,Alford,234170,57.24230294,-2.717123004
76,2016-06-01,25.2,234170,Alford,234170,57.24230294,-2.717123004
77,2016-07-01,67.8,234170,Alford,234170,57.24230294,-2.717123004
78,2016-08-01,10.4,234170,Alford,234170,57.24230294,-2.717123004
79,2016-09-01,16.4,234170,Alford,234170,57.24230294,-2.717123004
80,2016-10-01,118.4,234170,Alford,234170,57.24230294,-2.717123004
81,2016-11-01,90.0,234170,Alford,234170,57.24230294,-2.717123004
82,2016-12-01,31.4,234170,Alford,234170,57.24230294,-2.717123004
83,2017-01-01,40.2,234170,Alford,234170,57.24230294,-2.717123004
84,2017-02-01,46.0,234170,Alford,234170,57.24230294,-2.717123004
85,2017-03-01,39.2,234170,Alford,234170,57.24230294,-2.717123004
86,2017-04-01,41.4,234170,Alford,234170,57.24230294,-2.717123004
87,2017-05-01,18.0,234170,Alford,234170,57.24230294,-2.717123004
88,2017-06-01,105.2,234170,Alford,234170,57.24230294,-2.717123004
89,2017-07-01,69.8,234170,Alford,234170,57.24230294,-2.717123004
90,2017-08-01,57.6,234170,Alford,234170,57.24230294,-2.717123004
91,2017-09-01,94.8,234170,Alford,234170,57.24230294,-2.717123004
92,2017-10-01,50.6,234170,Alford,234170,57.24230294,-2.717123004
93,2017-11-01,122.8,234170,Alford,234170,57.24230294,-2.717123004
94,2017-12-01,37.2,234170,Alford,234170,57.24230294,-2.717123004
95,2018-01-01,28.6,234170,Alford,234170,57.24230294,-2.717123004
96,2018-02-01,30.2,234170,Alford,234170,57.24230294,-2.717123004
97,2018-03-01,62.2,234170,Alford,234170,57.24230294,-2.717123004
98,2018-04-01,24.8,234170,Alford,234170,57.24230294,-2.717123004
99,2018-05-01,25.4,234170,Alford,234170,57.24230294,-2.717123004
100,2018-06-01,28.6,234170,Alford,234170,57.24230294,-2.717123004
101,2018-07-01,46.6,234170,Alford,234170,57.24230294,-2.717123004
102,2018-08-01,41.2,234170,Alford,234170,57.24230294,-2.717123004
103,2018-09-01,47.4,234170,Alford,234170,57.24230294,-2.717123004
104,2018-10-01,80.2,234170,Alford,234170,57.24230294,-2.717123004
105,2018-11-01,94.4,234170,Alford,234170,57.24230294,-2.717123004
106,2018-12-01,55.0,234170,Alford,234170,57.24230294,-2.717123004
107,2019-01-01,46.6,234170,Alford,234170,57.24230294,-2.717123004
108,2019-02-01,26.6,234170,Alford,234170,57.24230294,-2.717123004
109,2019-03-01,47.0,234170,Alford,234170,57.24230294,-2.717123004
110,2019-04-01,53.8,234170,Alford,234170,57.24230294,-2.717123004
111,2019-05-01,126.4,234170,Alford,234170,57.24230294,-2.717123004
112,2019-06-01,79.6,234170,Alford,234170,57.24230294,-2.717123004
113,2019-07-01,73.6,234170,Alford,234170,57.24230294,-2.717123004
114,2019-08-01,70.0,234170,Alford,234170,57.24230294,-2.717123004
115,2019-09-01,84.4,234170,Alford,234170,57.24230294,-2.717123004
116,2019-10-01,71.0,234170,Alford,234170,57.24230294,-2.717123004
117,2019-11-01,141.2,234170,Alford,234170,57.24230294,-2.717123004
118,2019-12-01,42.8,234170,Alford,234170,57.24230294,-2.717123004
119,2020-01-01,20.2,234170,Alford,234170,57.24230294,-2.717123004
120,2020-02-01,62.0,234170,Alford,234170,57.24230294,-2.717123004
121,2020-03-01,17.6,234170,Alford,234170,57.24230294,-2.717123004
122,2020-04-01,15.8,234170,Alford,234170,57.24230294,-2.717123004
123,2020-05-01,46.4,234170,Alford,234170,57.24230294,-2.717123004
124,2020-06-01,63.6,234170,Alford,234170,57.24230294,-2.717123004
125,2020-07-01,65.2,234170,Alford,234170,57.24230294,-2.717123004
126,2020-08-01,50.0,234170,Alford,234170,57.24230294,-2.717123004
127,2020-09-01,27.8,234170,Alford,234170,57.24230294,-2.717123004
128,2020-10-01,177.8,234170,Alford,234170,57.24230294,-2.717123004
129,2020-11-01,27.4,234170,Alford,234170,57.24230294,-2.717123004
130,2020-12-01,109.4,234170,Alford,234170,57.24230294,-2.717123004
131,2021-01-01,86.4,234170,Alford,234170,57.24230294,-2.717123004
132,2021-02-01,84.2,234170,Alford,234170,57.24230294,-2.717123004
133,2021-03-01,37.0,234170,Alford,234170,57.24230294,-2.717123004
134,2021-04-01,23.4,234170,Alford,234170,57.24230294,-2.717123004
135,2021-05-01,127.8,234170,Alford,234170,57.24230294,-2.717123004
136,2021-06-01,17.4,234170,Alford,234170,57.24230294,-2.717123004
137,2021-07-01,53.2,234170,Alford,234170,57.24230294,-2.717123004
138,2021-08-01,70.0,234170,Alford,234170,57.24230294,-2.717123004
139,2021-09-01,72.4,234170,Alford,234170,57.24230294,-2.717123004
140,2021-10-01,118.0,234170,Alford,234170,57.24230294,-2.717123004
141,2021-11-01,0.0,234170,Alford,234170,57.24230294,-2.717123004
142,2021-12-01,52.6,234170,Alford,234170,57.24230294,-2.717123004
143,2022-01-01,25.4,234170,Alford,234170,57.24230294,-2.717123004
144,2022-02-01,4.4,234170,Alford,234170,57.24230294,-2.717123004
0,2010-02-01,51.4,115302,Allanfearn,115302,57.49914747,-4.151564133
1,2010-03-01,36.8,115302,Allanfearn,115302,57.49914747,-4.151564133
2,2010-04-01,36.6,115302,Allanfearn,115302,57.49914747,-4.151564133
3,2010-05-01,29.4,115302,Allanfearn,115302,57.49914747,-4.151564133
4,2010-06-01,48.2,115302,Allanfearn,115302,57.49914747,-4.151564133
5,2010-07-01,98.2,115302,Allanfearn,115302,57.49914747,-4.151564133
6,2010-08-01,67.0,115302,Allanfearn,115302,57.49914747,-4.151564133
7,2010-09-01,88.2,115302,Allanfearn,115302,57.49914747,-4.151564133
8,2010-10-01,54.6,115302,Allanfearn,115302,57.49914747,-4.151564133
9,2010-11-01,39.2,115302,Allanfearn,115302,57.49914747,-4.151564133
10,2010-12-01,36.4,115302,Allanfearn,115302,57.49914747,-4.151564133
11,2011-01-01,39.4,115302,Allanfearn,115302,57.49914747,-4.151564133
12,2011-02-01,133.0,115302,Allanfearn,115302,57.49914747,-4.151564133
13,2011-03-01,76.6,115302,Allanfearn,115302,57.49914747,-4.151564133
14,2011-04-01,35.4,115302,Allanfearn,115302,57.49914747,-4.151564133
15,2011-05-01,62.4,115302,Allanfearn,115302,57.49914747,-4.151564133
16,2011-06-01,74.0,115302,Allanfearn,115302,57.49914747,-4.151564133
17,2011-07-01,142.2,115302,Allanfearn,115302,57.49914747,-4.151564133
18,2011-08-01,124.2,115302,Allanfearn,115302,57.49914747,-4.151564133
19,2011-09-01,67.6,115302,Allanfearn,115302,57.49914747,-4.151564133
20,2011-10-01,46.0,115302,Allanfearn,115302,57.49914747,-4.151564133
21,2011-11-01,52.6,115302,Allanfearn,115302,57.49914747,-4.151564133
22,2011-12-01,110.6,115302,Allanfearn,115302,57.49914747,-4.151564133
23,2012-01-01,83.4,115302,Allanfearn,115302,57.49914747,-4.151564133
24,2012-02-01,33.2,115302,Allanfearn,115302,57.49914747,-4.151564133
25,2012-03-01,12.0,115302,Allanfearn,115302,57.49914747,-4.151564133
26,2012-04-01,114.4,115302,Allanfearn,115302,57.49914747,-4.151564133
27,2012-05-01,42.8,115302,Allanfearn,115302,57.49914747,-4.151564133
28,2012-06-01,51.2,115302,Allanfearn,115302,57.49914747,-4.151564133
29,2012-07-01,70.0,115302,Allanfearn,115302,57.49914747,-4.151564133
30,2012-08-01,49.2,115302,Allanfearn,115302,57.49914747,-4.151564133
31,2012-09-01,76.4,115302,Allanfearn,115302,57.49914747,-4.151564133
32,2012-10-01,72.8,115302,Allanfearn,115302,57.49914747,-4.151564133
33,2012-11-01,21.8,115302,Allanfearn,115302,57.49914747,-4.151564133
34,2012-12-01,54.2,115302,Allanfearn,115302,57.49914747,-4.151564133
35,2013-01-01,47.2,115302,Allanfearn,115302,57.49914747,-4.151564133
36,2013-02-01,30.4,115302,Allanfearn,115302,57.49914747,-4.151564133
37,2013-03-01,24.2,115302,Allanfearn,115302,57.49914747,-4.151564133
38,2013-04-01,41.2,115302,Allanfearn,115302,57.49914747,-4.151564133
39,2013-05-01,71.4,115302,Allanfearn,115302,57.49914747,-4.151564133
40,2013-06-01,33.4,115302,Allanfearn,115302,57.49914747,-4.151564133
41,2013-07-01,48.8,115302,Allanfearn,115302,57.49914747,-4.151564133
42,2013-08-01,35.0,115302,Allanfearn,115302,57.49914747,-4.151564133
43,2013-09-01,45.0,115302,Allanfearn,115302,57.49914747,-4.151564133
44,2013-10-01,69.8,115302,Allanfearn,115302,57.49914747,-4.151564133
45,2013-11-01,58.4,115302,Allanfearn,115302,57.49914747,-4.151564133
